vehicle	group	manufacturer	model	division	powertrain	status	thumbnail
2272	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2273	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2274	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2275	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2276	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2277	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2278	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2279	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2280	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2281	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2282	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2283	2272-2283	Gillig	2008 BRT HEV 40'	65th Ave	ISB-EP 40	Active	"https://cptdb.ca/wiki/images/thumb/6/6e/C-TRAN_2280-a.jpg/800px-C-TRAN_2280-a.jpg"	11 July 2018
2291	2291-2294	Gillig	2010 BRT HEV 40'	65th Ave	ISB6.7-H 40 EP	Active	"https://cptdb.ca/wiki/images/thumb/4/47/C-TRAN_2294-a.jpg/800px-C-TRAN_2294-a.jpg"	11 July 2018
2292	2291-2294	Gillig	2010 BRT HEV 40'	65th Ave	ISB6.7-H 40 EP	Active	"https://cptdb.ca/wiki/images/thumb/4/47/C-TRAN_2294-a.jpg/800px-C-TRAN_2294-a.jpg"	11 July 2018
2293	2291-2294	Gillig	2010 BRT HEV 40'	65th Ave	ISB6.7-H 40 EP	Active	"https://cptdb.ca/wiki/images/thumb/4/47/C-TRAN_2294-a.jpg/800px-C-TRAN_2294-a.jpg"	11 July 2018
2294	2291-2294	Gillig	2010 BRT HEV 40'	65th Ave	ISB6.7-H 40 EP	Active	"https://cptdb.ca/wiki/images/thumb/4/47/C-TRAN_2294-a.jpg/800px-C-TRAN_2294-a.jpg"	11 July 2018
