vehicle	group	manufacturer	model	division	powertrain	status	thumbnail
2513	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2514	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2515	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2516	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2517	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2518	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2519	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2520	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2521	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2522	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2523	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2524	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2525	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2526	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2527	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2528	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2529	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2530	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2531	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2532	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2533	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2534	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2535	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2536	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2537	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2538	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2539	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2540	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2541	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2542	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2543	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2544	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2545	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2546	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2547	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2548	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2549	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2550	2501-2560	New Flyer	2001 D40LF	Center	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2551	2501-2560	New Flyer	2001 D40LF	Center	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2552	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2553	2501-2560	New Flyer	2001 D40LF	Center	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2554	2501-2560	New Flyer	2001 D40LF	Center	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2555	2501-2560	New Flyer	2001 D40LF	Center	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2556	2501-2560	New Flyer	2001 D40LF	N/A	ISC-D863.3	Retired	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2557	2501-2560	New Flyer	2001 D40LF	Center	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2558	2501-2560	New Flyer	2001 D40LF	Center	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2559	2501-2560	New Flyer	2001 D40LF	Center	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2560	2501-2560	New Flyer	2001 D40LF	Powell	ISC-D863.3	Active	"https://cptdb.ca/wiki/images/0/08/TriMet_2511-a.jpg"	11 July 2018
2601	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2602	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2603	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2604	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2605	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2606	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2607	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2608	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2609	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2610	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2611	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2612	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2613	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2614	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2615	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2616	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2617	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2618	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2619	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2620	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2621	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2622	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2623	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2624	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2625	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2626	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2627	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2628	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2629	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2630	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2631	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2632	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2633	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2634	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2635	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2636	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2637	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2638	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2639	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2640	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2641	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2642	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2643	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2644	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2645	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2646	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2647	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2648	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2649	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2650	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2651	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2652	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2653	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2654	2601-2655	New Flyer	2002 D40LF	N/A	ISL-D864.3E	Retired	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2655	2601-2655	New Flyer	2002 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2608-a.jpg"	11 July 2018
2701	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2702	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2703	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2704	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2705	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2706	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2707	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2708	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2709	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2710	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2711	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2712	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2713	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2714	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2715	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2716	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2717	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2718	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2719	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2720	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2721	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2722	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2723	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2724	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2725	2701-2725	New Flyer	2003 D40LF	Center	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2715-a.jpg"	11 July 2018
2801	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2802	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2803	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2804	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2805	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2806	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2807	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2808	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2809	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2810	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2811	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2812	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2813	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2814	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2815	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2816	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2817	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2818	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2819	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2820	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2821	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2822	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2823	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2824	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2825	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2826	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2827	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2828	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2829	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2830	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2831	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2832	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2833	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2834	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2835	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2836	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2837	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2838	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2808-a.jpg"	11 July 2018
2839	2801-2839	New Flyer	2005 D40LF	Merlo	ISL-D864.3E	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_29-a.jpg"	11 July 2018
2901	2901-2940	New Flyer	2008 D40LFR	Merlo	ISL-D864.5	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2918-a.jpg"	11 July 2018
2902	2901-2940	New Flyer	2009 D40LFR	Merlo	ISL-D864.5	Active	"https://cptdb.ca/wiki/index.php/File:TriMet_2918-a.jpg"	11 July 2018
